,index,country,points,price,variety
43552,71149,US,88,70.0,Cabernet Sauvignon
43553,71150,Italy,88,32.0,Sparkling Blend
43554,71151,Italy,88,45.0,Sparkling Blend
43555,71153,New Zealand,88,40.0,Pinot Noir
43556,71156,US,88,44.0,Zinfandel
43557,71157,New Zealand,88,17.0,Riesling
43558,71158,New Zealand,88,20.0,Pinot Noir
43559,71160,Argentina,91,18.0,Malbec
43560,71162,US,91,53.0,Pinot Noir
43561,71163,US,91,49.0,Zinfandel
43562,71164,US,91,55.0,Merlot
43563,71165,Australia,91,35.0,Riesling
43564,71166,US,91,39.0,Pinot Noir
43565,71167,Argentina,91,90.0,Malbec
43566,71169,Spain,91,16.0,Red Blend
43567,71170,US,91,25.0,Chardonnay
43568,71171,Spain,91,35.0,Red Blend
43569,71172,US,91,39.0,Cabernet Sauvignon
43570,71173,US,91,55.0,Red Blend
43571,71174,Australia,91,22.0,Shiraz
43572,71175,Italy,91,64.0,Red Blend
43573,71176,US,91,27.0,Bordeaux-style Red Blend
43574,71177,Australia,91,45.0,Shiraz
43575,71179,US,91,20.0,Chardonnay
43576,71180,US,91,45.0,Cabernet Sauvignon
43577,71181,Australia,91,22.0,Riesling
43578,71182,Italy,91,45.0,Red Blend
43579,71183,Australia,91,45.0,Chardonnay
43580,71184,Italy,91,90.0,Red Blend
43581,71185,Austria,91,30.0,White Blend
43582,71186,US,91,50.0,Syrah
43583,71188,Australia,91,35.0,Chardonnay
43584,71190,Italy,88,35.0,Sparkling Blend
43585,71192,US,88,45.0,Pinot Noir
43586,71194,Italy,88,39.0,Chardonnay
43587,71195,US,88,40.0,Red Blend
43588,71196,Spain,88,19.0,Tempranillo
43589,71198,France,88,24.0,Bordeaux-style Red Blend
43590,71202,France,88,45.0,Riesling
43591,71203,US,88,35.0,Pinot Noir
43592,71205,Australia,88,23.0,Cabernet Sauvignon
43593,71206,Italy,88,40.0,Chardonnay
43594,71207,US,88,45.0,Chardonnay
43595,71208,Australia,88,30.0,Chardonnay
43596,71213,US,88,58.0,Pinot Noir
43597,71217,US,88,29.0,Pinot Noir
43598,71218,Spain,88,15.0,Sparkling Blend
43599,71219,France,88,16.0,Bordeaux-style Red Blend
43600,71220,US,91,32.0,Chardonnay
43601,71221,US,91,40.0,Pinot Noir
43602,71222,Spain,91,39.0,Red Blend
43603,71223,US,91,40.0,Zinfandel
43604,71224,US,91,100.0,Bordeaux-style Red Blend
43605,71225,US,91,32.0,Cabernet Sauvignon
43606,71226,US,91,45.0,Pinot Noir
43607,71227,US,91,30.0,Chardonnay
43608,71229,Argentina,91,21.0,Cabernet Sauvignon
43609,71230,Spain,91,42.0,Red Blend
43610,71231,Spain,90,75.0,Red Blend
43611,71234,Austria,90,18.0,Riesling
43612,71235,US,90,20.0,Chardonnay
43613,71237,Argentina,90,40.0,Cabernet Sauvignon
43614,71239,Italy,90,34.0,Red Blend
43615,71240,Spain,90,28.0,Red Blend
43616,71241,Australia,90,25.0,Chardonnay
43617,71242,Argentina,90,18.0,Malbec
43618,71243,Argentina,90,22.0,Malbec
43619,71244,US,90,16.0,Zinfandel
43620,71245,US,90,25.0,Syrah
43621,71248,US,90,18.0,Cabernet Sauvignon
43622,71249,Spain,90,75.0,Red Blend
43623,71250,France,88,51.0,Riesling
43624,71251,Italy,88,30.0,Sparkling Blend
43625,71254,Australia,88,20.0,Cabernet Sauvignon
43626,71259,Italy,88,38.0,Chardonnay
43627,71260,Spain,88,45.0,Tempranillo
43628,71264,Spain,88,24.0,Tempranillo
43629,71267,US,88,44.0,Zinfandel
43630,71268,US,88,48.0,Cabernet Sauvignon
43631,71270,US,88,35.0,Chardonnay
43632,71271,US,88,16.0,White Blend
43633,71273,Australia,88,20.0,Chardonnay
43634,71274,Italy,88,33.0,Sparkling Blend
43635,71276,US,88,50.0,Pinot Noir
43636,71279,US,88,22.0,Riesling
43637,71281,US,90,26.0,Pinot Noir
43638,71282,US,90,35.0,Pinot Noir
43639,71283,Argentina,90,27.0,Cabernet Sauvignon
43640,71284,Italy,90,12.0,Red Blend
43641,71285,Italy,90,40.0,Red Blend
43642,71286,US,90,18.0,Chardonnay
43643,71289,Argentina,90,18.0,Cabernet Sauvignon
43644,71290,Argentina,90,17.0,Malbec
43645,71292,Australia,90,25.0,Riesling
43646,71293,Spain,90,47.0,Tempranillo
43647,71295,France,90,33.0,Chardonnay
43648,71296,US,90,45.0,Pinot Noir
43649,71298,US,90,30.0,Syrah
43650,71301,US,90,31.0,Pinot Noir
43651,71302,Austria,90,20.0,Riesling
43652,71303,France,90,64.0,Chardonnay
43653,71304,US,90,26.0,Chardonnay
43654,71306,US,90,38.0,Red Blend
43655,71307,US,90,40.0,Pinot Noir
43656,71308,France,90,26.0,Chardonnay
43657,71309,France,90,30.0,Chardonnay
43658,71310,Italy,90,30.0,Red Blend
43659,71311,Argentina,90,20.0,Malbec
43660,71312,US,90,10.0,Chardonnay
43661,71313,US,90,28.0,Merlot
43662,71314,US,90,28.0,Zinfandel
43663,71317,US,90,48.0,Chardonnay
43664,71318,US,90,18.0,Chardonnay
43665,71322,US,90,22.0,Bordeaux-style Red Blend
43666,71323,US,90,50.0,Red Blend
43667,71325,US,90,35.0,Chardonnay
43668,71326,Argentina,90,11.0,Cabernet Sauvignon
43669,71327,Argentina,90,11.0,Malbec
43670,71328,US,90,30.0,Bordeaux-style Red Blend
43671,71329,US,90,42.0,Pinot Noir
43672,71330,US,90,64.0,Red Blend
43673,71332,US,90,30.0,Chardonnay
43674,71333,Australia,90,14.0,Riesling
43675,71335,US,89,42.0,Syrah
43676,71337,Spain,89,32.0,Red Blend
43677,71339,US,89,28.0,Merlot
43678,71341,US,89,28.0,Merlot
43679,71344,Australia,89,30.0,Chardonnay
43680,71345,Australia,89,20.0,Chardonnay
43681,71346,US,89,34.0,Pinot Noir
43682,71348,US,89,35.0,Pinot Noir
43683,71349,US,89,24.0,Merlot
43684,71350,US,89,25.0,Merlot
43685,71351,US,89,35.0,Cabernet Sauvignon
43686,71352,US,89,65.0,Cabernet Sauvignon
43687,71353,Spain,89,15.0,Sparkling Blend
43688,71354,Argentina,89,18.0,Cabernet Sauvignon
43689,71355,Australia,89,19.0,Shiraz
43690,71358,US,89,18.0,Syrah
43691,71359,US,89,17.0,Cabernet Sauvignon
43692,71361,France,89,20.0,Chardonnay
43693,71362,US,89,10.0,Sauvignon Blanc
43694,71364,Australia,89,19.0,Riesling
43695,71365,Australia,89,16.0,Riesling
43696,71366,US,89,28.0,Bordeaux-style Red Blend
43697,71367,Australia,89,23.0,Shiraz
43698,71368,Argentina,89,21.0,Malbec
43699,71370,US,89,22.0,Merlot
43700,71371,US,89,17.0,Chardonnay
43701,71372,US,89,40.0,Bordeaux-style Red Blend
43702,71373,Spain,89,65.0,Red Blend
43703,71374,Argentina,89,25.0,Malbec
43704,71375,Australia,89,19.0,Riesling
43705,71376,France,89,22.0,Chardonnay
43706,71377,US,89,60.0,Cabernet Sauvignon
43707,71379,US,89,29.0,Syrah
43708,71381,Italy,89,20.0,Red Blend
43709,71382,US,89,20.0,Merlot
43710,71384,US,89,35.0,Bordeaux-style Red Blend
43711,71386,US,89,42.0,Pinot Noir
43712,71388,Spain,89,20.0,Tempranillo
43713,71389,Argentina,89,18.0,Malbec
43714,71390,France,89,50.0,Chardonnay
43715,71391,France,89,48.0,Chardonnay
43716,71393,Spain,89,22.0,Tempranillo
43717,71394,US,89,28.0,Syrah
43718,71395,Spain,89,36.0,Red Blend
43719,71396,US,89,32.0,Syrah
43720,71397,US,89,22.0,Cabernet Sauvignon
43721,71398,US,88,28.0,Chardonnay
43722,71399,US,88,15.0,Sauvignon Blanc
43723,71400,US,88,11.0,Merlot
43724,71401,Argentina,88,11.0,Malbec
43725,71402,Argentina,88,18.0,Cabernet Sauvignon
43726,71407,US,88,15.0,Red Blend
43727,71408,US,88,38.0,Pinot Noir
43728,71410,US,88,35.0,Cabernet Sauvignon
43729,71411,France,88,50.0,Chardonnay
43730,71412,US,88,20.0,Chardonnay
43731,71413,US,88,15.0,Sauvignon Blanc
43732,71414,France,88,36.0,Chardonnay
43733,71415,US,88,24.0,Chardonnay
43734,71416,Spain,88,26.0,Tempranillo
43735,71418,US,88,10.0,Red Blend
43736,71420,Australia,88,40.0,Chardonnay
43737,71422,US,88,14.0,Sauvignon Blanc
43738,71424,US,88,30.0,Cabernet Sauvignon
43739,71425,France,88,29.0,Chardonnay
43740,71426,US,88,15.0,Sauvignon Blanc
43741,71428,Italy,88,35.0,White Blend
43742,71429,Argentina,88,45.0,Malbec
43743,71430,US,88,32.0,Bordeaux-style Red Blend
43744,71431,US,88,11.0,Chardonnay
43745,71432,US,88,34.0,Zinfandel
43746,71433,Australia,88,16.0,Chardonnay
43747,71434,Spain,88,13.0,Sparkling Blend
43748,71436,US,88,13.0,Red Blend
43749,71438,US,88,12.0,Riesling
43750,71439,US,88,25.0,Syrah
43751,71440,US,88,13.0,Chardonnay
43752,71441,Austria,88,18.0,Riesling
43753,71443,US,88,27.0,Bordeaux-style Red Blend
43754,71444,US,88,30.0,Zinfandel
43755,71445,Argentina,88,15.0,Malbec
43756,71447,US,88,11.0,Shiraz
43757,71448,Argentina,88,25.0,Cabernet Sauvignon
43758,71450,Spain,88,8.0,Red Blend
43759,71451,Australia,88,24.0,Shiraz
43760,71452,US,88,20.0,Syrah
43761,71453,US,88,32.0,Pinot Noir
43762,71454,Spain,88,50.0,Cabernet Sauvignon
43763,71456,Italy,88,28.0,Red Blend
43764,71457,Austria,88,22.0,Riesling
43765,71460,Spain,88,68.0,Red Blend
43766,71461,US,88,13.0,Syrah
43767,71463,US,88,24.0,Cabernet Sauvignon
43768,71464,US,88,13.0,Chardonnay
43769,71465,France,88,25.0,Chardonnay
43770,71468,US,88,38.0,Chardonnay
43771,71469,US,88,22.0,Syrah
43772,71471,Argentina,88,15.0,Malbec
43773,71472,US,88,25.0,Chardonnay
43774,71473,Argentina,88,12.0,Cabernet Sauvignon
43775,71474,US,88,59.0,Cabernet Sauvignon
43776,71476,Argentina,88,20.0,Malbec
43777,71477,US,88,34.0,Syrah
43778,71480,US,87,25.0,Syrah
43779,71481,France,87,23.0,Chardonnay
43780,71483,US,87,10.0,Sangiovese
43781,71485,Argentina,87,30.0,Malbec
43782,71486,US,87,18.0,Chardonnay
43783,71487,US,87,40.0,Pinot Noir
43784,71489,US,87,25.0,Red Blend
43785,71490,US,87,20.0,Syrah
43786,71491,Argentina,87,8.0,Malbec
43787,71494,US,87,18.0,Zinfandel
43788,71495,US,87,60.0,Sangiovese
43789,71496,Australia,87,25.0,Riesling
43790,71497,Australia,87,12.0,Chardonnay
43791,71498,US,87,40.0,Cabernet Sauvignon
43792,71500,US,87,8.0,Sauvignon Blanc
43793,71502,US,87,35.0,Syrah
43794,71503,US,87,20.0,Pinot Noir
43795,71506,US,87,20.0,Chardonnay
43796,71507,US,87,24.0,Pinot Noir
43797,71508,Australia,87,20.0,Shiraz
43798,71510,Italy,87,22.0,Red Blend
43799,71511,US,87,18.0,Merlot
43800,71513,US,87,9.0,Sauvignon Blanc
43801,71514,Italy,87,9.0,Chardonnay
43802,71515,US,87,30.0,Chardonnay
43803,71516,US,87,8.0,Merlot
43804,71518,Spain,87,18.0,Sparkling Blend
43805,71519,US,87,30.0,Cabernet Sauvignon
43806,71520,Spain,87,11.0,Sparkling Blend
43807,71524,France,87,17.0,Chardonnay
43808,71526,Argentina,87,9.0,Sauvignon Blanc
43809,71527,US,87,25.0,Cabernet Sauvignon
43810,71532,US,87,22.0,Chardonnay
43811,71538,Spain,87,17.0,Tempranillo
43812,71541,Argentina,87,18.0,Malbec
43813,71542,US,87,55.0,Chardonnay
43814,71543,Austria,87,20.0,Riesling
43815,71544,Argentina,87,12.0,Chardonnay
43816,71546,Australia,87,18.0,Riesling
43817,71550,Australia,87,14.0,Chardonnay
43818,71552,US,87,36.0,Cabernet Sauvignon
43819,71553,US,87,28.0,Syrah
43820,71555,US,87,11.0,Cabernet Sauvignon
43821,71556,US,87,25.0,Cabernet Sauvignon
43822,71559,Australia,87,19.0,Chardonnay
43823,71560,US,87,52.0,Cabernet Sauvignon
43824,71561,US,87,26.0,Chardonnay
43825,71562,Spain,86,6.0,Tempranillo
43826,71563,France,86,17.0,Chardonnay
43827,71567,US,86,13.0,Syrah
43828,71568,Argentina,86,13.0,Sauvignon Blanc
43829,71569,Spain,86,25.0,Red Blend
43830,71571,Argentina,86,12.0,Cabernet Sauvignon
43831,71574,US,86,26.0,Merlot
43832,71577,US,86,27.0,Cabernet Sauvignon
43833,71578,Spain,86,9.0,Tempranillo
43834,71580,US,86,30.0,Cabernet Sauvignon
43835,71585,Australia,86,11.0,Chardonnay
43836,71587,US,86,35.0,Merlot
43837,71588,US,86,50.0,Bordeaux-style Red Blend
43838,71589,US,86,25.0,Sangiovese
43839,71593,Australia,86,15.0,Riesling
43840,71594,Australia,86,12.0,Chardonnay
43841,71595,France,86,36.0,Chardonnay
43842,71596,US,86,35.0,Syrah
43843,71597,Argentina,86,18.0,Syrah
43844,71599,US,86,30.0,Pinot Noir
43845,71603,US,86,26.0,Pinot Noir
43846,71604,Argentina,86,30.0,Cabernet Sauvignon
43847,71606,US,86,24.0,Sangiovese
43848,71607,US,86,50.0,Pinot Noir
43849,71608,Australia,86,12.0,Cabernet Sauvignon
43850,71609,US,86,18.0,Sangiovese
43851,71612,US,86,25.0,Chardonnay
43852,71613,US,86,24.0,Cabernet Sauvignon
43853,71614,US,86,15.0,Sauvignon Blanc
43854,71615,Argentina,86,10.0,Malbec
43855,71616,Australia,86,17.0,Riesling
43856,71617,US,86,20.0,Chardonnay
43857,71618,US,86,42.0,Pinot Noir
43858,71619,US,86,24.0,Chardonnay
43859,71620,Australia,86,15.0,Riesling
43860,71626,France,86,20.0,Chardonnay
43861,71627,Argentina,86,9.0,Malbec
43862,71630,US,86,28.0,Red Blend
43863,71631,US,86,15.0,Merlot
43864,71632,US,86,16.0,Zinfandel
43865,71633,US,86,15.0,Red Blend
43866,71634,US,85,15.0,Cabernet Sauvignon
43867,71635,US,85,9.0,Cabernet Sauvignon
43868,71637,Argentina,85,11.0,Malbec
43869,71639,Argentina,85,15.0,Malbec
43870,71640,Italy,85,9.0,Red Blend
43871,71641,US,85,20.0,Pinot Noir
43872,71643,US,85,28.0,Merlot
43873,71644,US,85,18.0,Syrah
43874,71645,US,85,25.0,Syrah
43875,71647,Austria,85,18.0,White Blend
43876,71649,Argentina,85,49.0,Malbec
43877,71650,Spain,85,9.0,Tempranillo
43878,71652,US,85,32.0,Zinfandel
43879,71654,US,85,27.0,Cabernet Sauvignon
43880,71655,Argentina,85,9.0,Chardonnay
43881,71656,Argentina,85,20.0,Malbec
43882,71657,US,85,15.0,Sangiovese
43883,71659,Australia,85,16.0,Chardonnay
43884,71660,US,85,8.0,Zinfandel
43885,71661,US,85,8.0,Sauvignon Blanc
43886,71663,Argentina,85,10.0,Cabernet Sauvignon
43887,71665,Australia,85,10.0,Riesling
43888,71666,Argentina,85,16.0,Chardonnay
43889,71668,Australia,85,12.0,Sauvignon Blanc
43890,71669,US,85,8.0,Cabernet Sauvignon
43891,71670,France,85,29.0,Chardonnay
43892,71671,Italy,85,13.0,Red Blend
43893,71673,US,85,15.0,Sauvignon Blanc
43894,71674,Australia,85,10.0,Chardonnay
43895,71676,US,85,15.0,Merlot
43896,71678,US,85,48.0,Pinot Noir
43897,71679,Italy,85,10.0,Red Blend
43898,71680,Argentina,85,9.0,Cabernet Sauvignon
43899,71682,US,85,35.0,Pinot Noir
43900,71683,Australia,85,12.0,Shiraz
43901,71684,Australia,85,25.0,Riesling
43902,71685,US,85,19.0,Syrah
43903,71686,US,84,18.0,Sauvignon Blanc
43904,71689,Austria,84,17.0,Riesling
43905,71691,Italy,84,13.0,Red Blend
43906,71693,US,84,14.0,Zinfandel
43907,71694,US,84,9.0,Zinfandel
43908,71698,Spain,84,16.0,Tempranillo
43909,71699,Argentina,84,10.0,Chardonnay
43910,71700,US,84,50.0,Zinfandel
43911,71701,France,84,20.0,Chardonnay
43912,71702,US,84,30.0,Syrah
43913,71707,US,84,9.0,Merlot
43914,71709,US,84,35.0,Pinot Noir
43915,71711,US,84,36.0,Syrah
43916,71713,Argentina,84,11.0,Sauvignon Blanc
43917,71714,Spain,84,15.0,Tempranillo
43918,71716,US,84,23.0,Zinfandel
43919,71717,US,84,40.0,Merlot
43920,71719,Argentina,84,18.0,Chardonnay
43921,71720,US,84,24.0,Bordeaux-style Red Blend
43922,71721,US,84,18.0,Zinfandel
43923,71723,US,84,16.0,Sangiovese
43924,71726,US,84,20.0,Syrah
43925,71727,Australia,84,7.0,Chardonnay
43926,71730,Spain,84,12.0,Merlot
43927,71731,US,84,36.0,Chardonnay
43928,71733,Austria,84,20.0,Riesling
43929,71734,Argentina,84,10.0,Chardonnay
43930,71735,Spain,84,10.0,Tempranillo
43931,71736,Australia,84,8.0,Chardonnay
43932,71738,US,84,40.0,Syrah
43933,71740,Argentina,84,10.0,Cabernet Sauvignon
43934,71741,Chile,84,8.0,Merlot
43935,71743,US,84,50.0,Cabernet Sauvignon
43936,71744,Argentina,84,13.0,Syrah
43937,71747,US,84,15.0,Zinfandel
43938,71748,US,84,60.0,Pinot Noir
43939,71749,US,83,85.0,Malbec
43940,71750,Argentina,83,16.0,Chardonnay
43941,71753,Argentina,83,15.0,Syrah
43942,71754,Argentina,83,9.0,Malbec
43943,71755,Argentina,83,15.0,Cabernet Sauvignon
43944,71756,Argentina,83,15.0,Malbec
43945,71757,Argentina,83,18.0,Cabernet Sauvignon
43946,71758,Australia,83,10.0,Chardonnay
43947,71759,Spain,83,6.0,Red Blend
43948,71760,US,83,45.0,Pinot Noir
43949,71761,Argentina,83,8.0,Malbec
43950,71765,US,83,17.0,Syrah
43951,71766,Argentina,83,9.0,Malbec
43952,71768,US,83,15.0,Nebbiolo
43953,71769,US,83,22.0,Chardonnay
43954,71770,Argentina,83,6.0,Chardonnay
43955,71772,Spain,83,87.0,Red Blend
43956,71773,US,83,9.0,Red Blend
43957,71775,Argentina,83,16.0,Cabernet Sauvignon
43958,71776,Argentina,83,9.0,Cabernet Sauvignon
43959,71777,Australia,83,9.0,Chardonnay
43960,71778,Argentina,83,6.0,Malbec
43961,71779,Spain,83,13.0,Sparkling Blend
43962,71780,Argentina,83,9.0,Malbec
43963,71782,France,83,11.0,Red Blend
43964,71785,US,83,30.0,Pinot Noir
43965,71786,US,83,16.0,Red Blend
43966,71787,Argentina,83,14.0,Sauvignon Blanc
43967,71788,US,82,19.0,Zinfandel
43968,71790,Spain,82,40.0,Red Blend
43969,71792,Argentina,82,9.0,Cabernet Sauvignon
43970,71794,Argentina,82,22.0,Syrah
43971,71801,US,82,25.0,Cabernet Sauvignon
43972,71802,Argentina,82,6.0,Cabernet Sauvignon
43973,71804,Argentina,82,18.0,Chardonnay
43974,71805,US,82,9.0,Syrah
43975,71806,Argentina,82,11.0,Chardonnay
43976,71807,Spain,82,8.0,Tempranillo
43977,71809,Spain,82,10.0,Tempranillo
43978,71810,Spain,82,10.0,Red Blend
43979,71811,Spain,81,13.0,Tempranillo
43980,71815,Argentina,81,15.0,Syrah
43981,71818,Spain,81,27.0,Sauvignon Blanc
43982,71819,Argentina,81,6.0,Chardonnay
43983,71820,New Zealand,88,19.0,Pinot Noir
43984,71821,US,88,50.0,Pinot Noir
43985,71823,US,88,23.0,Sauvignon Blanc
43986,71824,New Zealand,88,12.0,Riesling
43987,71830,US,88,25.0,Sauvignon Blanc
43988,71831,Italy,88,20.0,Syrah
43989,71832,Australia,88,17.0,Riesling
43990,71833,Italy,88,20.0,White Blend
43991,71834,New Zealand,88,23.0,Riesling
43992,71837,Chile,88,13.0,Sauvignon Blanc
43993,71838,US,88,14.0,Riesling
43994,71843,US,88,48.0,Syrah
43995,71846,US,88,15.0,Riesling
43996,71847,US,88,25.0,Syrah
43997,71848,US,88,38.0,Cabernet Sauvignon
43998,71849,US,88,38.0,Syrah
43999,71850,US,88,33.0,Red Blend
44000,71853,US,88,16.0,Sauvignon Blanc
44001,71854,US,88,18.0,Riesling
44002,71855,Italy,88,41.0,White Blend
44003,71856,Italy,88,34.0,Chardonnay
44004,71857,France,88,58.0,Pinot Noir
44005,71859,US,88,13.0,Chardonnay
44006,71863,US,88,24.0,Rosé
44007,71864,US,88,25.0,White Blend
44008,71866,Argentina,88,15.0,Malbec
44009,71867,Argentina,88,44.0,Bordeaux-style Red Blend
44010,71868,US,88,40.0,Pinot Noir
44011,71869,US,88,13.0,Pinot Noir
44012,71870,US,88,65.0,Cabernet Sauvignon
44013,71871,France,88,42.0,Chardonnay
44014,71872,US,88,13.0,Riesling
44015,71873,France,88,26.0,Chardonnay
44016,71874,Argentina,88,18.0,Chardonnay
44017,71880,France,91,65.0,Chardonnay
44018,71882,US,91,15.0,Riesling
44019,71883,France,91,27.0,Sauvignon Blanc
44020,71885,US,91,22.0,White Blend
44021,71889,Italy,91,45.0,Nebbiolo
44022,71890,US,91,50.0,Red Blend
44023,71891,US,91,45.0,Pinot Noir
44024,71892,US,91,22.0,Rosé
44025,71893,US,91,12.0,Sauvignon Blanc
44026,71894,Italy,91,56.0,Nebbiolo
44027,71896,Italy,91,55.0,Nebbiolo
44028,71898,Italy,91,51.0,Red Blend
44029,71899,Chile,91,25.0,Syrah
44030,71901,Italy,91,40.0,Nebbiolo
44031,71902,US,91,20.0,Chardonnay
44032,71903,Italy,91,90.0,Nebbiolo
44033,71905,Italy,91,53.0,Nebbiolo
44034,71907,Italy,91,75.0,Nebbiolo
44035,71908,US,91,45.0,Merlot
44036,71910,Spain,86,15.0,Sparkling Blend
44037,71912,US,86,22.0,Zinfandel
44038,71914,Australia,86,65.0,Cabernet Sauvignon
44039,71916,US,86,15.0,Chardonnay
44040,71917,Spain,86,18.0,Red Blend
44041,71918,US,86,13.0,Chardonnay
44042,71919,France,86,11.0,Rosé
44043,71920,US,86,37.0,Red Blend
44044,71922,US,86,22.0,Chardonnay
44045,71923,Spain,86,27.0,Red Blend
44046,71924,US,86,20.0,Pinot Noir
44047,71925,US,86,50.0,Cabernet Sauvignon
44048,71927,Spain,86,24.0,Red Blend
44049,71928,US,86,20.0,Red Blend
44050,71929,US,85,25.0,Cabernet Sauvignon
44051,71932,US,85,22.0,Merlot
44052,71933,US,85,45.0,Chardonnay
44053,71935,France,85,13.0,Rosé
44054,71937,Spain,85,27.0,Tempranillo
44055,71939,US,85,15.0,Chardonnay
44056,71940,US,92,48.0,Red Blend
44057,71942,France,92,23.0,Bordeaux-style Red Blend
44058,71945,US,92,50.0,Pinot Noir
44059,71947,US,92,70.0,Pinot Noir
44060,71953,US,92,70.0,Cabernet Sauvignon
44061,71955,US,92,75.0,Cabernet Sauvignon
44062,71956,Italy,92,80.0,Red Blend
44063,71957,US,92,75.0,Cabernet Sauvignon
44064,71958,US,92,40.0,Pinot Noir
44065,71967,France,92,38.0,Bordeaux-style Red Blend
44066,71969,Australia,92,45.0,Cabernet Sauvignon
44067,71972,US,87,16.0,Rosé
44068,71973,Chile,87,25.0,Syrah
44069,71976,US,87,24.0,Merlot
44070,71977,US,87,13.0,Sparkling Blend
44071,71978,Italy,87,20.0,Sparkling Blend
44072,71980,US,87,55.0,Cabernet Sauvignon
44073,71981,US,87,25.0,Zinfandel
44074,71983,US,87,22.0,Sparkling Blend
44075,71985,US,87,38.0,Red Blend
44076,71988,US,87,39.0,White Blend
44077,71989,Italy,87,20.0,"Corvina, Rondinella, Molinara"
44078,71990,US,87,17.0,Red Blend
44079,71996,France,87,59.0,Pinot Noir
44080,72000,Chile,92,30.0,Red Blend
44081,72001,Chile,92,40.0,Syrah
44082,72003,US,92,55.0,Chardonnay
44083,72004,US,92,42.0,Pinot Noir
44084,72005,US,92,16.0,Rosé
44085,72008,US,92,49.0,Pinot Noir
44086,72009,US,92,48.0,Cabernet Sauvignon
44087,72010,US,92,100.0,Cabernet Sauvignon
44088,72011,US,92,32.0,Zinfandel
44089,72014,US,92,32.0,Pinot Noir
44090,72015,US,92,55.0,Pinot Noir
44091,72016,US,92,50.0,Cabernet Sauvignon
44092,72017,Spain,92,100.0,Red Blend
44093,72019,US,92,52.0,Cabernet Sauvignon
44094,72020,US,92,30.0,Syrah
44095,72021,US,92,55.0,Chardonnay
44096,72022,US,92,72.0,Cabernet Sauvignon
44097,72023,US,92,53.0,Malbec
44098,72024,France,92,23.0,Bordeaux-style Red Blend
44099,72025,US,92,55.0,Pinot Noir
44100,72026,US,92,42.0,Pinot Noir
44101,72027,Spain,92,55.0,Tempranillo
44102,72028,US,92,56.0,Cabernet Sauvignon
44103,72029,France,92,46.0,Rosé
44104,72030,France,86,26.0,Bordeaux-style Red Blend
44105,72031,France,86,25.0,Bordeaux-style Red Blend
44106,72032,US,86,30.0,Sangiovese
44107,72033,US,86,28.0,Cabernet Sauvignon
44108,72034,US,86,27.0,Chardonnay
44109,72035,Spain,86,16.0,White Blend
44110,72036,Argentina,86,11.0,Malbec
44111,72038,US,86,20.0,Riesling
44112,72039,Argentina,86,17.0,Syrah
